
> gaming-ui-demo@0.1.0 dev
> next dev

▲ Next.js 16.2.10 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://172.18.0.1:3000
- Environments: .env.local
✓ Ready in 1660ms

○ Compiling / ...
 GET /api/transactions?type=deposit&page=1 401 in 17ms (next.js: 6ms, application-code: 11ms)
 GET /api/transactions?type=deposit&page=1 200 in 36ms (next.js: 6ms, application-code: 30ms)
 GET /api/transactions?type=deposit&page=1 401 in 17ms (next.js: 7ms, application-code: 11ms)
 GET /api/transactions?type=deposit&page=1 200 in 29ms (next.js: 4ms, application-code: 25ms)
 GET /api/transactions?type=deposit&page=1 401 in 35ms (next.js: 7ms, application-code: 28ms)
 GET /api/transactions?type=deposit&page=1 200 in 21ms (next.js: 6ms, application-code: 15ms)
 GET /api/transactions?type=deposit&page=1 401 in 20ms (next.js: 8ms, application-code: 13ms)
 GET /api/transactions?type=deposit&page=1 200 in 40ms (next.js: 8ms, application-code: 33ms)
 GET /api/transactions?type=deposit&page=1 401 in 18ms (next.js: 7ms, application-code: 11ms)
 GET /api/transactions?type=deposit&page=1 200 in 19ms (next.js: 4ms, application-code: 15ms)
 GET /api/transactions?type=deposit&page=1 401 in 29ms (next.js: 7ms, application-code: 22ms)
 GET /api/transactions?type=deposit&page=1 200 in 37ms (next.js: 20ms, application-code: 17ms)
 GET /api/transactions?type=deposit&page=1 401 in 19ms (next.js: 8ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 200 in 30ms (next.js: 6ms, application-code: 24ms)
 GET /api/transactions?type=deposit&page=1 200 in 17ms (next.js: 4ms, application-code: 12ms)
 GET /api/transactions?type=deposit&page=1 401 in 23ms (next.js: 6ms, application-code: 17ms)
 GET /api/transactions?type=deposit&page=1 401 in 24ms (next.js: 5ms, application-code: 20ms)
 GET /api/transactions?type=deposit&page=1 200 in 33ms (next.js: 14ms, application-code: 19ms)
 GET /api/transactions?type=deposit&page=1 401 in 30ms (next.js: 10ms, application-code: 21ms)
 GET /api/transactions?type=deposit&page=1 200 in 44ms (next.js: 11ms, application-code: 32ms)
 GET /api/transactions?type=deposit&page=1 401 in 17ms (next.js: 7ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 200 in 18ms (next.js: 4ms, application-code: 14ms)
 GET /api/transactions?type=deposit&page=1 401 in 13ms (next.js: 6ms, application-code: 8ms)
 GET /api/transactions?type=deposit&page=1 200 in 19ms (next.js: 6ms, application-code: 13ms)
 GET /api/transactions?type=deposit&page=1 401 in 22ms (next.js: 6ms, application-code: 16ms)
 GET /api/transactions?type=deposit&page=1 401 in 14ms (next.js: 5ms, application-code: 10ms)
 GET /api/transactions?type=deposit&page=1 401 in 24ms (next.js: 16ms, application-code: 7ms)
 GET /api/transactions?type=deposit&page=1 200 in 29ms (next.js: 4ms, application-code: 26ms)
 GET /api/transactions?type=deposit&page=1 200 in 36ms (next.js: 11ms, application-code: 26ms)
 GET /login 200 in 863ms (next.js: 744ms, application-code: 119ms)
 GET /login 200 in 312ms (next.js: 245ms, application-code: 67ms)
 GET /login 200 in 185ms (next.js: 142ms, application-code: 43ms)
 GET /api/support-settings 200 in 271ms (next.js: 231ms, application-code: 40ms)
 GET / 200 in 615ms (next.js: 120ms, application-code: 494ms)
 GET /api/support-settings 200 in 13ms (next.js: 3ms, application-code: 10ms)
 GET / 200 in 116ms (next.js: 6ms, application-code: 109ms)
 GET /api/support-settings 200 in 16ms (next.js: 5ms, application-code: 11ms)
 GET /api/auth/me 401 in 396ms (next.js: 383ms, application-code: 12ms)
 GET /login 200 in 31ms (next.js: 9ms, application-code: 22ms)
 GET /login 200 in 279ms (next.js: 16ms, application-code: 263ms)
 GET /api/support-settings 200 in 28ms (next.js: 16ms, application-code: 12ms)
 POST /api/auth/login 200 in 486ms (next.js: 318ms, application-code: 167ms)
 GET / 200 in 33ms (next.js: 8ms, application-code: 25ms)
 GET /api/auth/me 200 in 19ms (next.js: 5ms, application-code: 14ms)
 GET /api/auth/me 200 in 21ms (next.js: 4ms, application-code: 17ms)
 GET /wallet 200 in 218ms (next.js: 163ms, application-code: 56ms)
 GET /api/wallet 200 in 542ms (next.js: 238ms, application-code: 305ms)
 GET /api/wallet/stats 200 in 564ms (next.js: 510ms, application-code: 54ms)
 GET /api/wallet 200 in 37ms (next.js: 10ms, application-code: 27ms)
 GET /api/wallet/stats 200 in 28ms (next.js: 9ms, application-code: 19ms)
 GET /deposit 200 in 228ms (next.js: 179ms, application-code: 49ms)
 GET /api/support-settings 200 in 277ms (next.js: 254ms, application-code: 23ms)
 GET /api/wallet 200 in 281ms (next.js: 245ms, application-code: 36ms)
 GET /api/transactions?type=deposit&page=1 200 in 284ms (next.js: 234ms, application-code: 50ms)
 GET /api/transactions?type=deposit&page=1 200 in 39ms (next.js: 17ms, application-code: 22ms)
 GET /api/support-settings 200 in 23ms (next.js: 6ms, application-code: 17ms)
 GET /api/wallet 200 in 26ms (next.js: 12ms, application-code: 14ms)
 GET /api/transactions?type=deposit&page=1 200 in 29ms (next.js: 7ms, application-code: 22ms)
 GET /api/transactions?type=deposit&page=1 200 in 39ms (next.js: 6ms, application-code: 33ms)
 GET /api/transactions?type=deposit&page=1 200 in 35ms (next.js: 6ms, application-code: 29ms)
[karopay] Non-JSON response from collection request 403 Access denied, your ip is: 154.198.91.32
[karopay/create-order] Karopay order creation failed Access denied, your ip is: 154.198.91.32
 POST /api/karopay/create-order 502 in 953ms (next.js: 279ms, application-code: 675ms)
 GET /api/transactions?type=deposit&page=1 200 in 25ms (next.js: 5ms, application-code: 20ms)
 GET /api/transactions?type=deposit&page=1 200 in 24ms (next.js: 8ms, application-code: 16ms)
 GET /api/transactions?type=deposit&page=1 200 in 34ms (next.js: 7ms, application-code: 27ms)
 GET /api/transactions?type=deposit&page=1 200 in 47ms (next.js: 16ms, application-code: 31ms)
 GET /api/transactions?type=deposit&page=1 200 in 27ms (next.js: 11ms, application-code: 16ms)
 GET /api/transactions?type=deposit&page=1 200 in 43ms (next.js: 15ms, application-code: 28ms)
 GET /api/transactions?type=deposit&page=1 200 in 35ms (next.js: 6ms, application-code: 30ms)
